20180808;3;Andes;Coscu Army;20:22,16:19;11534-LinKz,10800-FiReMaNNN,10013-Proxure,12932-mnzd,12398-alejandrinho;9223-guishorro,9225-alexze,11500-Andrew,11502-dillion,12092-maxujas;Inferno,Dust2;Gamers Club Masters 2018 Southern Cone Qualifier;2325414
20180808;3;Big Frames;Geostorm;16:12,16:5;10886-Nurfed,10388-devastation,13691-Church,14036-Welshyy,13218-PRDTR;16327-JackZ,11441-picky,8737-draWsouL,14495-droid,15017-ColeUP;Cache,Inferno;ESEA Advanced Season 28 North America;2325213
20180808;3;TeamOne;Whatever It Takes;16:5,16:7;2529-Maluk3,11163-trk,10818-iDk,2532-mch,10504-NikoM;9500-ironmaN,14807-BooMie,2218-sfX,14303-Wreakveus,16796-sherv;Train,Overpass;ESEA Advanced Season 28 North America;2325211
20180808;1;W7M;Brasil Gaming House;12:16;10790-RMN,11746-Yuji,11748-raafa,13989-ryotzz,16314-pancc;12556-deM0,12554-cqntrl,15446-dktenso,10839-psy,14029-kalel;Mirage;Brasil Game Cup 2018;2324229
20180807;1;C4;YeaH!;3:16;10810-fp1,14394-Tuurtle,14445-kai,11922-ALLE,11551-SpyDaemoN;7383-zqkS,11739-shz,9218-xand,10563-caike,15919-LeoGOD;Dust2;Brasil Game Cup 2018;2324228
20180807;3;EURONICS;Smoke Criminals;16:13,19:16;1064-crisby,3517-kzy,12782-kressy,14932-faveN,11701-mirbit;14199-Fearoth,12800-Xaisty,13626-buue,14198-lainNy,12159-Gauthierlelelele;Inferno,Cache;ESEA MDL Season 28 Europe;2325382
20180807;1;AGO;Sharks;16:3;11278-TOAO,11891-phr,8327-Furlan,8570-GruBy,973-SZPERO;169-nak,11747-jnt,11154-exit,11329-leo_druNky,11337-RCF;Train;OGA Counter PIT;2325398
20180807;1;GoodJob;pro100;14:16;13978-Coffee,13977-fnyekes,13976-boX,15474-SADZED,9669-dOBRIY;9350-def,11515-kenzor,11250-Flarich,9349-AiyvaN,12269-Jyo;Inferno;CSGO.NET Cup 3;2325456
20180807;1;ALTERNATE aTTaX;Sharks;16:11;7266-syrsoN,12781-k1to,7415-HUNDEN,10404-Console,8800-stfN;169-nak,11747-jnt,11154-exit,11329-leo_druNky,11337-RCF;Train;OGA Counter PIT;2325396
20180807;1;DreamEaters;Quantum Bellator Fire;19:16;12027-Krad,13982-Forester,3459-kinqie,9039-Leo,13155-Speed4k;8345-spaze,16871-Gospadarov,12732-FL1T,16868-shocked,12736-Twiksar;Train;CSGO.NET Cup 3;2325454
20180807;1;DreamEaters;Monolith;14:16;12027-Krad,13982-Forester,3459-kinqie,9039-Leo,13155-Speed4k;13281-Elian,7797-spiker,11498-NickelBack,14055-propleh,13479-malik;Inferno;CSGO.NET Cup 3;2325453
20180807;1;ALTERNATE aTTaX;pro100;13:16;7266-syrsoN,12781-k1to,7415-HUNDEN,10404-Console,8800-stfN;9350-def,11515-kenzor,11250-Flarich,9349-AiyvaN,12269-Jyo;Inferno;OGA Counter PIT;2325395
20180807;3;Nexus;Bpro;11:16,14:16;1206-BTN,9626-XELLOW,4726-jaxi,10436-sXe,8453-SEMINTE;12126-poizon,13992-Zix,16412-rafftu,8917-niki1,15369-REDSTAR;Mirage,Cache;X-BET.co Invitational 3;2325386
20180807;3;GoodJob;Quantum Bellator Fire;16:9,16:7;13978-Coffee,13977-fnyekes,13976-boX,15474-SADZED,9669-dOBRIY;8345-spaze,16871-Gospadarov,12732-FL1T,16868-shocked,12736-Twiksar;Mirage,Inferno;Stream.me CIS Challenger League #2;2325494
20180807;1;5balls;DreamEaters;7:16;13156-RuFire,15644-Art1st,12249-CHEHOL,12754-1mpala,17005-Southpaw;12027-Krad,13982-Forester,3459-kinqie,9039-Leo,13155-Speed4k;Train;CSGO.NET Cup 3;2325283
20180807;3;EURONICS;Izako Boars;16:7,17:19,16:10;1064-crisby,3517-kzy,12782-kressy,14932-faveN,11701-mirbit;8231-matty,14682-xype,15726-nawrot,15429-RETO,8256-tecek;Inferno,Train,Overpass;X-BET.co Invitational 3;2325385
20180807;3;Tainted Minds;Legacy;16:14,20:22,16:4;8767-ofnu,8764-zewsy,2555-yam,11140-INS,9636-BURNRUOk;12590-soju_j,12086-stat,12715-BL1TZ,9637-LONSDALE,12591-sterling;Mirage,Cache,Inferno;ESEA MDL Season 28 Australia;2325007
20180807;3;Avalanche;Malvinas;13:16,16:5,16:14;10828-dok,16313-crt,16315-faintz,2544-remix,15295-dug;15917-gatito,15915-648,14736-fran,15916-kissmyass,17039-decov9jse;Cache,Overpass,Mirage;CGL Professional Season 3;2325244
20180807;3;Hysteria;The Fundamentals;10:16,19:22;14790-Mundle,16808-dangle,15126-RenZ,17358-HIA,17357-bite;13515-Temperature,16823-Skelly,10412-ROBBY1,2221-Decko,2232-swT;Mirage,Overpass;ESEA Advanced Season 28 North America;2325212
20180807;3;Uranus;Andes;12:16,19:15,14:16;17130-tek0,17133-deshmonster,17134-frzmonster,17131-mAThx,17175-eXp;12930-Andru,10800-FiReMaNNN,10013-Proxure,12932-mnzd,12398-alejandrinho;Dust2,Mirage,Overpass;CGL Professional Season 3;2325437
20180807;3;YeaH!;Bull;16:8,19:16;7383-zqkS,11739-shz,9218-xand,10563-caike,15919-LeoGOD;16818-DmL,11335-pavel,16815-kLv,16817-hardzao,16814-danoco;Dust2,Inferno;CGL Professional Season 3;2325438
20180807;3;dreamWorse;Virtue;7:16,9:16;5745-dukka,15686-Dimas,10819-tt,12125-cryo,12555-g0d;10842-KHTEX,9483-destiny,6593-PKL,10557-land1n,10840-tatazin;Dust2,Train;ESEA Open Season 28 Brazil;2325264
20180806;1;Quantum Bellator Fire;5balls;16:12;8345-spaze,16871-Gospadarov,12732-FL1T,16868-shocked,12736-Twiksar;13156-RuFire,15644-Art1st,12249-CHEHOL,12754-1mpala,17005-Southpaw;Train;Stream.me CIS Challenger League #2;2325184
20180806;1;HAVU;Sharks;16:8;7775-juho,7821-sAw,9271-sLowi,11283-ottoNd,1378-zehN;169-nak,11747-jnt,11154-exit,11329-leo_druNky,11337-RCF;Nuke;OGA Counter PIT;2325393
