20180609;1-0:blue;Dire Wolves;Order;BioPanther,Shernfire,Triple,k1ng,Cupcake;Tally,Spookz,Swiffer,FBI,Rogue;31.93;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11829;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730078?gameHash=af84362a2e674854 
20180609;0-1:red;Tectonic;Avant Gaming;Papryze,Sybol,Shok,Anderu,Trance;Pabu,Praelus,Frae,DarkSide,Jayke;35.63;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11824;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730064?gameHash=761d3505f5d55f36 
20180609;0-1:red;Avant Gaming;Tectonic;Pabu,Frae,Praelus,DarkSide,Jayke;Papryze,Sybol,Shok,Anderu,Trance;31.33;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11825;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730066?gameHash=649ef0911d76240d 
20180609;0-1:red;Tectonic;Avant Gaming;Papryze,Sybol,Shok,Anderu,Trance;Pabu,Praelus,Frae,DarkSide,Jayke;24.92;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11826;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/730067?gameHash=f7ab57aa7bf5f8ed 
20180608;1-0:blue;Chiefs eSports Club;Legacy eSports;Swip3rR,Babip,Ry0ma,Raes,Destiny;Mimic,Only,Claire,Raid,Decoy;20.15;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11821;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/720035?gameHash=df86ab92d4b68194 
20180608;0-1:red;Legacy eSports;Chiefs eSports Club;Mimic,Only,Claire,Raid,Decoy;Swip3rR,Babip,Ry0ma,Raes,Destiny;33.42;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11822;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/720044?gameHash=08df2c16cfa1c53e 
20180608;1-0:blue;Mammoth eSports;Bombers;Chippys,Juves,REMIND,Mash,Cuden;Sleeping,Seb,Looch,Tiger,Rosey;29.68;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11818;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/720018?gameHash=baeb273b7dc31745 
20180608;0-1:red;Bombers;Mammoth eSports;Sleeping,Seb,Looch,Tiger,Rosey;Chippys,Juves,REMIND,Mash,Cuden;34.92;3;OCE;OPL Split 2 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11819;http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/720032?gameHash=ac0cf382c7556b2a 
20180607;0-1:red;Dragons E.C;Movistar Riders;Sacre,Hero,Sertuss,Barcode,Homi;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;24.93;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11869;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659119000 
20180607;1-0:blue;Movistar Riders;Dragons E.C;Xyraz,Cinkrof,Hatrixx,Jeskla,Klaj;Sacre,Hero,Sertuss,Barcode,Homi;24.0;2;ES;LVP Summer 2018;http://www.gamesoflegends.com/game/gameshow.php?id=11870;http://matchhistory.na.leagueoflegends.com/en/#match-details/EUW1/3659119392 
