/taipei-2-itf/2018/wta-women/,hard,Taipei 2 ITF 2018 (Taipei (CHN))
/tampere-itf/2018/wta-women/,clay,Tampere ITF 2018 (Finland)
/telavi-2-itf/2018/wta-women/,clay,Telavi 2 ITF 2018 (Georgia)
/moscow-2-wta/2018/wta-women/?type=double,clay,Moscow 2 WTA 2018 (Russia)
/nanchang/2018/wta-women/?type=double,hard,Nanchang 2018 (China)
/horb-itf/2018/wta-women/?type=double,clay,Horb ITF 2018 (Germany)
/baja-2-itf/2018/wta-women/,clay,Baja 2 ITF 2018 (Hungary)
/sandefjord-itf/2018/wta-women/,clay,Sandefjord ITF 2018 (Norway)
/schio-itf/2018/wta-women/,clay,Schio ITF 2018 (Italy)
/prague-3-itf/2018/wta-women/?type=double,clay,Prague 3 ITF 2018 (Czech Republic)
/ashland-itf/2018/wta-women/?type=double,hard,Ashland ITF 2018 (USA)
/granby-itf/2018/wta-women/?type=double,hard,Granby ITF 2018 (Canada)
/porto-itf/2018/wta-women/?type=double,clay,Porto ITF 2018 (Portugal)
/evansville-itf/2018/wta-women/?type=double,hard,Evansville ITF 2018 (USA)
/les-contamines-itf/2018/wta-women/?type=double,hard,Les Contamines ITF 2018 (France)
/taipei-2-itf/2018/wta-women/?type=double,hard,Taipei 2 ITF 2018 (Taipei (CHN))
/tampere-itf/2018/wta-women/?type=double,clay,Tampere ITF 2018 (Finland)
/telavi-2-itf/2018/wta-women/?type=double,clay,Telavi 2 ITF 2018 (Georgia)
/granby-challenger/2018/atp-men/?type=double,hard,Granby challenger 2018 (Canada)
/prague-2-challenger/2018/atp-men/?type=double,clay,Prague 2 challenger 2018 (Czech Republic)
/tampere-challenger/2018/atp-men/?type=double,clay,Tampere challenger 2018 (Finland)
/baja-2-itf/2018/wta-women/?type=double,clay,Baja 2 ITF 2018 (Hungary)
/sandefjord-itf/2018/wta-women/?type=double,clay,Sandefjord ITF 2018 (Norway)
/schio-itf/2018/wta-women/?type=double,clay,Schio ITF 2018 (Italy)
/bucharest-wta/2018/wta-women/,clay,Bucharest WTA 2018 (Romania)
/gstaad-wta/2018/wta-women/,clay,Gstaad WTA 2018 (Switzerland)
/astana-6-itf/2018/wta-women/,hard,Astana 6 ITF 2018 (Kazakhstan)
/olomouc-itf/2018/wta-women/,clay,Olomouc ITF 2018 (Czech Republic)
